level,age,gender,marital_status,faculty,department,skill,prep_before,prep_after,quality_before,quality_after,confidence_before,confidence_after,cgpa_before,cgpa_after,employment,quit_job,cgpa_change
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9657527825221135,3.7204547624531226,Yes,Yes,-0.24529802006899093
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.995140050761487,3.923853684596996,Yes,No,-0.07128636616449135
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.988196416542673,3.5974659438104437,Yes,No,-0.3907304727322294
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.004174672346729,3.778145499735355,No,No,-0.22602917261137412
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.018246354125469,3.8766047586349637,No,No,-0.14164159549050526
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.028212213079095,3.828024293183306,Yes,No,-0.20018791989578855
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.009114043556112,3.526865438551136,No,No,-0.4822486050049757
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.011054672957262,4.02883734024988,No,No,0.017782667292618015
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.000653270109312,3.7445341599466917,Yes,No,-0.2561191101626199
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9503280402376237,3.7129522184810106,No,No,-0.2373758217566131
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.942072016853604,3.936277269784739,No,No,-0.005794747068864847
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.010304286086481,3.8200278051677325,Yes,Yes,-0.1902764809187487
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.9557761685826587,3.530078531991716,Yes,No,-0.4256976365909426
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.974432554788437,3.716873533097592,Yes,No,-0.2575590216908452
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.005919772047524,3.637019546585335,No,No,-0.3689002254621889
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.9881195318984193,3.716636236879624,No,No,-0.2714832950187951
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.974151014359281,3.8437226670200713,Yes,No,-0.1304283473392096
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9708924562075714,3.925722881021826,No,No,-0.04516957518574527
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.000258580440406,3.966420285823698,No,No,-0.03383829461670773
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.044900010767261,3.912572246867323,Yes,No,-0.13232776389993806
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9460921415241947,3.931150973747575,No,No,-0.01494116777661958
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.991421334042777,3.597427835054317,No,No,-0.3939934989884599
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.029108324612094,4.031088336650788,Yes,Yes,0.0019800120386941344
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.007324237545017,3.6100691397485027,Yes,No,-0.39725509779651436
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.980417884064277,4.024145691354796,Yes,No,0.043727807290519394
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.000099341409054,3.840044803449759,No,No,-0.16005453795929547
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.011855781360715,3.410929874216872,No,No,-0.6009259071438433
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.0308080950784975,4.136654781962438,Yes,No,0.1058466868839405
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9491971020734176,3.7957951462420145,No,No,-0.15340195583140304
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.972199690059169,3.5036313373035326,No,No,-0.4685683527556366
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.007717124387628,3.7782264083766015,Yes,No,-0.22949071601102622
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.012619105767555,3.5380253530631647,No,No,-0.47459375270438997
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.006706981219034,4.251439407814046,No,No,0.2447324265950117
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.011933366612329,3.994674732202922,Yes,Yes,-0.01725863440940678
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.026648205992082,3.870586464299851,Yes,No,-0.15606174169223097
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.0134220979766875,3.702383712321361,Yes,No,-0.31103838565532627
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.079310304772999,3.935148720842099,No,No,-0.14416158393090006
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.9780470604273948,3.980745713560168,No,No,0.0026986531327732877
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.98793912519575,3.7148931267268073,Yes,No,-0.27304599846894284
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.953772717703927,3.5542154195010616,No,No,-0.39955729820286523
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.017690315952902,3.8584084454302285,No,No,-0.1592818705226735
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.006596878351117,3.338654266818451,Yes,No,-0.6679426115326663
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9941854577862954,3.4317557029228403,No,No,-0.5624297548634551
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.963304841060456,3.7319710229821985,No,No,-0.23133381807825737
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.0604082872638765,3.8994815625406085,Yes,Yes,-0.16092672472326797
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.0121611132769,4.2481221978514805,Yes,No,0.23596108457458076
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.0248826730561085,3.194939978207754,Yes,No,-0.8299426948483544
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.957110528741304,3.620722841176716,No,No,-0.33638768756458814
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.009526561393033,3.442303564073111,No,No,-0.5672229973199214
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.0147243242235255,4.034333783914682,Yes,No,0.01960945969115624
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.052939931426522,3.6491955854288496,No,No,-0.4037443459976724
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.017463239140071,3.8474758624013305,No,No,-0.1699873767387401
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.032498722743712,3.9515176857643435,Yes,No,-0.08098103697936887
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9505594894455798,3.5691012159567337,No,No,-0.3814582734888461
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9926052278630366,4.111816668244394,No,No,0.11921144038135756
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.001834584479665,4.267081830810807,Yes,Yes,0.2652472463311417
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.9960982682320396,3.801250160656067,Yes,No,-0.19484810757597248
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.9901797571519575,4.087691597518526,Yes,No,0.09751184036656824
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.989313298537068,4.0948339914154985,No,No,0.10552069287843047
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.039755397272145,4.019900525833146,No,No,-0.019854871438999666
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9858977887308713,3.7771334140994766,Yes,No,-0.20876437463139474
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.0221915879,4.007681800538009,No,No,-0.014509787361991044
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.020757314822097,3.9426911854214883,No,No,-0.07806612940060864
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.988024968221462,3.683215556270477,Yes,No,-0.304809411950985
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.003501586348997,4.155811206152162,No,No,0.15230961980316504
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9248745261071742,3.72024237896034,No,No,-0.20463214714683442
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9801428838803776,4.561342507208922,Yes,Yes,0.5811996233285441
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.033248753384496,3.852494192701496,Yes,No,-0.18075456068299944
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.979406872875985,3.261663507165963,Yes,No,-0.7177433657100218
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9348940906507033,3.645568685768607,No,No,-0.2893254048820961
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.029439077074626,3.973317671304652,No,No,-0.05612140576997371
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.958614765553323,4.041234691515085,Yes,No,0.0826199259617626
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.041236066168524,4.172435300480421,No,No,0.1311992343118975
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.9979834806884935,3.8311540993765396,No,No,-0.1668293813119539
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.958523626299277,3.739524232776882,Yes,No,-0.21899939352239484
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9775559902797464,3.762293984182543,No,No,-0.21526200609720325
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.0478113513657625,3.782051162553331,No,No,-0.2657601888124317
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.004812558563969,4.328699876228199,Yes,Yes,0.32388731766423007
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.9964124092877285,4.272616481185258,Yes,No,0.2762040718975296
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.004001149723106,3.8083033897088483,Yes,No,-0.19569776001425732
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.993642812692758,4.090019684804449,No,No,0.09637687211169155
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.9788959673555864,3.7772167185281633,No,No,-0.20167924882742305
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.018503138885369,3.909620410839522,Yes,No,-0.10888272804584709
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.044909161112685,4.2949472444054795,No,No,0.25003808329279487
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.001772843949104,4.314476811176808,No,No,0.3127039672277041
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.048558279970972,3.69668113270753,Yes,No,-0.35187714726344144
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.033721293574241,3.688766224282664,No,No,-0.34495506929157704
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9516634214624835,3.8973270074477044,No,No,-0.054336414014779066
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.021011156740071,3.922795011681375,Yes,Yes,-0.09821614505869647
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.040832283177219,3.9441983693711156,Yes,No,-0.09663391380610387
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.9360398775006384,3.523763084090931,Yes,No,-0.4122767934097076
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9813947836120964,3.6027388360278505,No,No,-0.3786559475842459
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.013281163139618,3.736245317110402,No,No,-0.27703584602921616
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9711027668383174,3.5235373764474884,Yes,No,-0.447565390390829
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9986917771895,4.096836821657651,No,No,0.09814504446815109
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.9880223335128675,3.3386888137226514,No,No,-0.6493335197902161
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.968104826715261,3.8912584428184664,Yes,No,-0.07684638389679455
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9925950953746967,3.4967146726297544,No,No,-0.49588042274494226
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.983206457952309,3.74530861756461,No,No,-0.2378978403876988
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9943908990838355,3.834241047916006,Yes,Yes,-0.16014985116782965
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.994621654792466,3.572732550729175,Yes,No,-0.42188910406329105
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.97414550474975,3.6315606835315863,Yes,No,-0.3425848212181637
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9702461275041845,4.300497066236752,No,No,0.3302509387325676
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.975951479772741,3.841963377220554,No,No,-0.13398810255218674
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.010400099768966,3.920496531227275,Yes,No,-0.08990356854169113
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9633363973350733,4.091325729037842,No,No,0.12798933170276872
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.0371494500747565,3.7079308680424283,No,No,-0.3292185820323281
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.967131970277793,3.9794849696547625,Yes,No,0.012352999376969542
